
2500,0.32869696617126465,1,2,0,10
2600,0.32260704040527344,1,2,0,10
2700,0.3822968006134033,1,2,0,10
2800,0.46361804008483887,1,2,0,10
2900,0.3286778926849365,1,2,0,10
3000,0.3432180881500244,1,2,0,10
100,0.017620086669921875,1,2,0,10
200,0.012647867202758789,1,2,0,10
300,0.011012077331542969,1,2,0,10
400,0.010205745697021484,1,2,0,10
500,0.01583099365234375,1,2,0,10
600,0.23285722732543945,1,2,0,10
700,0.031161069869995117,1,2,0,10
800,0.030385732650756836,1,2,0,10
900,0.018511056900024414,1,2,0,10
1000,0.020153045654296875,1,2,0,10
1100,0.02128005027770996,1,2,0,10
1200,0.03630518913269043,1,2,0,10
1300,0.035604000091552734,1,2,0,10
1400,0.03893136978149414,1,2,0,10
1500,0.040647268295288086,1,2,0,10
1600,0.05031132698059082,1,2,0,10
1700,0.032887935638427734,1,2,0,10
1800,0.03844094276428223,1,2,0,10
1900,0.05651402473449707,1,2,0,10
2000,0.05822896957397461,1,2,0,10
2100,0.05363607406616211,1,2,0,10
2200,0.0525670051574707,1,2,0,10
2300,0.09157919883728027,1,2,0,10
2400,0.07784080505371094,1,2,0,10
2500,0.07478094100952148,1,2,0,10
2600,0.07183408737182617,1,2,0,10
2700,0.10175013542175293,1,2,0,10
2800,0.08909964561462402,1,2,0,10
2900,0.10078001022338867,1,2,0,10
3000,0.1000368595123291,1,2,0,10
100,0.7555692195892334,1,2,0,10
200,0.7337379455566406,1,2,0,10
300,0.7451951503753662,1,2,0,10
400,0.8372700214385986,1,2,0,10
500,0.8396759033203125,1,2,0,10
600,0.8129510879516602,1,2,0,10
700,0.8027241230010986,1,2,0,10
800,0.7406678199768066,1,2,0,10
900,0.7149288654327393,1,2,0,10
1000,0.7733769416809082,1,2,0,10
1100,0.7285928726196289,1,2,0,10
1200,0.7589142322540283,1,2,0,10
1300,0.8516066074371338,1,2,0,10
1400,0.8622841835021973,1,2,0,10
1500,0.8138031959533691,1,2,0,10
1600,0.788358211517334,1,2,0,10
1700,0.7919919490814209,1,2,0,10
1800,0.9892177581787109,1,2,0,10
1900,0.948523998260498,1,2,0,10
2000,0.8523001670837402,1,2,0,10
2100,0.8787341117858887,1,2,0,10
2200,0.8714959621429443,1,2,0,10
2300,0.7579681873321533,1,2,0,10
2400,0.7126727104187012,1,2,0,10
2500,0.7563362121582031,1,2,0,10
2600,0.7728750705718994,1,2,0,10
2700,0.7186999320983887,1,2,0,10
2800,0.7563059329986572,1,2,0,10
2900,0.9077279567718506,1,2,0,10
3000,0.9410629272460938,1,2,0,10
100,0.004971981048583984,1,2,0,10
200,0.008094072341918945,1,2,0,10
300,0.014640331268310547,1,2,0,10
400,0.015958070755004883,1,2,0,10
500,0.014243125915527344,1,2,0,10
600,0.014218807220458984,1,2,0,10
700,0.014333963394165039,1,2,0,10
800,0.02063608169555664,1,2,0,10
900,0.016993999481201172,1,2,0,10
1000,0.019611835479736328,1,2,0,10
1100,0.028998851776123047,1,2,0,10
1200,0.028841018676757812,1,2,0,10
1300,0.033525943756103516,1,2,0,10
1400,0.043007850646972656,1,2,0,10
1500,0.03873324394226074,1,2,0,10
1600,0.05584216117858887,1,2,0,10
1700,0.0350642204284668,1,2,0,10
1800,0.05446505546569824,1,2,0,10
1900,0.058551788330078125,1,2,0,10
2000,0.05052495002746582,1,2,0,10
2100,0.04532217979431152,1,2,0,10
2200,0.04645180702209473,1,2,0,10
2300,0.09110498428344727,1,2,0,10
2400,0.1270008087158203,1,2,0,10
2500,0.13648700714111328,1,2,0,10
2600,0.10893392562866211,1,2,0,10
2700,0.0891880989074707,1,2,0,10
2800,0.0958561897277832,1,2,0,10
2900,0.1115419864654541,1,2,0,10
3000,0.11566591262817383,1,2,0,10
100,0.009715080261230469,1,2,0,10
200,0.01001596450805664,1,2,0,10
300,0.012382984161376953,1,2,0,10
400,0.014434099197387695,1,2,0,10
500,0.014637947082519531,1,2,0,10
600,0.015820980072021484,1,2,0,10
700,0.018505096435546875,1,2,0,10
800,0.019083023071289062,1,2,0,10
900,0.0465397834777832,1,2,0,10
1000,0.03784894943237305,1,2,0,10
1100,0.04264068603515625,1,2,0,10
1200,0.04681110382080078,1,2,0,10
1300,0.04429793357849121,1,2,0,10
1400,0.04956698417663574,1,2,0,10
1500,0.039060115814208984,1,2,0,10
1600,0.03831887245178223,1,2,0,10
1700,0.04657602310180664,1,2,0,10
1800,0.07161235809326172,1,2,0,10
1900,0.10715198516845703,1,2,0,10
2000,0.07240080833435059,1,2,0,10
2100,0.06916093826293945,1,2,0,10
2200,0.05987095832824707,1,2,0,10
2300,0.0921471118927002,1,2,0,10
2400,0.09474492073059082,1,2,0,10
2500,0.11729311943054199,1,2,0,10
2600,0.06297707557678223,1,2,0,10
2700,0.1119530200958252,1,2,0,10
2800,0.11112308502197266,1,2,0,10
2900,0.08950400352478027,1,2,0,10
3000,0.10878109931945801,1,2,0,10
100,0.007867097854614258,1,2,0,10
200,0.010254859924316406,1,2,0,10
300,0.01333308219909668,1,2,0,10
400,0.014012813568115234,1,2,0,10
500,0.01955890655517578,1,2,0,10
600,0.018252134323120117,1,2,0,10
700,0.015913009643554688,1,2,0,10
800,0.017869949340820312,1,2,0,10
900,0.025467872619628906,1,2,0,10
1000,0.0274200439453125,1,2,0,10
1100,0.05618476867675781,1,2,0,10
1200,0.039711952209472656,1,2,0,10
1300,0.03946495056152344,1,2,0,10
1400,0.0406191349029541,1,2,0,10
1500,0.04132509231567383,1,2,0,10
1600,0.03941082954406738,1,2,0,10
1700,0.04291820526123047,1,2,0,10
1800,0.05888485908508301,1,2,0,10
1900,0.07036209106445312,1,2,0,10
2000,0.07776880264282227,1,2,0,10
2100,0.053659915924072266,1,2,0,10
2200,0.05746626853942871,1,2,0,10
2300,0.11578130722045898,1,2,0,10
2400,0.07953715324401855,1,2,0,10
2500,0.08094525337219238,1,2,0,10
2600,0.07258772850036621,1,2,0,10
2700,0.09697413444519043,1,2,0,10
2800,0.08787035942077637,1,2,0,10
2900,0.0898890495300293,1,2,0,10
3000,0.10477900505065918,1,2,0,10
100,0.006259918212890625,1,2,0,10
200,0.009310007095336914,1,2,0,10
300,0.009881734848022461,1,2,0,10
400,0.014057397842407227,1,2,0,10
500,0.01305532455444336,1,2,0,10
600,0.020539283752441406,1,2,0,10
700,0.015424013137817383,1,2,0,10
800,0.041803836822509766,1,2,0,10
900,0.026273012161254883,1,2,0,10
1000,0.030024051666259766,1,2,0,10
1100,0.055364131927490234,1,2,0,10
1200,0.033229827880859375,1,2,0,10
1300,0.0297238826751709,1,2,0,10
1400,0.02774810791015625,1,2,0,10
1500,0.031746864318847656,1,2,0,10
1600,0.04406595230102539,1,2,0,10
1700,0.042585134506225586,1,2,0,10
1800,0.050202131271362305,1,2,0,10
1900,0.06927490234375,1,2,0,10
2000,0.05814385414123535,1,2,0,10
2100,0.06417298316955566,1,2,0,10
2200,0.06735897064208984,1,2,0,10
2300,0.07210016250610352,1,2,0,10
2400,0.06694388389587402,1,2,0,10
2500,0.07391810417175293,1,2,0,10
2600,0.06885504722595215,1,2,0,10
2700,0.07362794876098633,1,2,0,10
2800,0.09002900123596191,1,2,0,10
2900,0.08958292007446289,1,2,0,10
3000,0.07901310920715332,1,2,0,10
100,0.003997087478637695,1,2,0,10
200,0.009284019470214844,1,2,0,10
300,0.010674238204956055,1,2,0,10
400,0.020730018615722656,1,2,0,10
500,0.020104169845581055,1,2,0,10
600,0.018239974975585938,1,2,0,10
700,0.022227048873901367,1,2,0,10
800,0.02815699577331543,1,2,0,10
900,0.02794790267944336,1,2,0,10
1000,0.02990412712097168,1,2,0,10
1100,0.03373527526855469,1,2,0,10
1200,0.03070998191833496,1,2,0,10
1300,0.026759862899780273,1,2,0,10
1400,0.028598785400390625,1,2,0,10
1500,0.03528285026550293,1,2,0,10
1600,0.05176687240600586,1,2,0,10
1700,0.041365861892700195,1,2,0,10
1800,0.045794010162353516,1,2,0,10
1900,0.04686903953552246,1,2,0,10
2000,0.045770883560180664,1,2,0,10
2100,0.0574040412902832,1,2,0,10
2200,0.06642508506774902,1,2,0,10
2300,0.08765316009521484,1,2,0,10
2400,0.054158687591552734,1,2,0,10
2500,0.08055591583251953,1,2,0,10
2600,0.06917405128479004,1,2,0,10
2700,0.09477877616882324,1,2,0,10
2800,0.08334684371948242,1,2,0,10
2900,0.09280109405517578,1,2,0,10
3000,0.07903099060058594,1,2,0,10
100,0.004436016082763672,1,2,0,10
100,0.007687807083129883,1,2,0,10
100,0.006862640380859375,1,2,0,10
100,0.009987115859985352,1,2,0,10
100,0.009386062622070312,1,2,0,10
100,0.004999876022338867,1,2,0,10
100,0.012745141983032227,1,2,0,10
100,0.0057179927825927734,1,2,0,10
100,0.005626201629638672,1,2,0,10
200,0.011466026306152344,1,2,0,10
300,0.01764392852783203,1,2,0,10
400,0.017122983932495117,1,2,0,10
500,0.018738985061645508,1,2,0,10
600,0.020266056060791016,1,2,0,10
700,0.022320032119750977,1,2,0,10
800,0.017123937606811523,1,2,0,10
900,0.018218994140625,1,2,0,10
1000,0.02031993865966797,1,2,0,10
1100,0.02473902702331543,1,2,0,10
1200,0.031722068786621094,1,2,0,10
1300,0.04759502410888672,1,2,0,10
1400,0.04609513282775879,1,2,0,10
1500,0.04696488380432129,1,2,0,10
1600,0.060569047927856445,1,2,0,10
1700,0.05576682090759277,1,2,0,10
1800,0.09272599220275879,1,2,0,10
1900,0.10513925552368164,1,2,0,10
2000,0.07369232177734375,1,2,0,10
2100,0.06161904335021973,1,2,0,10
2200,0.05047917366027832,1,2,0,10
2300,0.08856415748596191,1,2,0,10
2400,0.12344193458557129,1,2,0,10
2500,0.13307523727416992,1,2,0,10
2600,0.10281610488891602,1,2,0,10
2700,0.14006710052490234,1,2,0,10
2800,0.16957402229309082,1,2,0,10
2900,0.10420417785644531,1,2,0,10
3000,0.10421514511108398,1,2,0,10
100,0.00748896598815918,1,2,0,10
200,0.011693954467773438,1,2,0,10
300,0.009278059005737305,1,2,0,10
400,0.024591922760009766,1,2,0,10
500,0.023148059844970703,1,2,0,10
600,0.018212080001831055,1,2,0,10
700,0.019490957260131836,1,2,0,10
800,0.019058942794799805,1,2,0,10
900,0.020544052124023438,1,2,0,10
1000,0.023936033248901367,1,2,0,10
1100,0.03187370300292969,1,2,0,10
1200,0.034039974212646484,1,2,0,10
1300,0.038208961486816406,1,2,0,10
1400,0.04800987243652344,1,2,0,10
1500,0.06585812568664551,1,2,0,10
1600,0.06094193458557129,1,2,0,10
1700,0.04590415954589844,1,2,0,10
1800,0.07112884521484375,1,2,0,10
1900,0.06045413017272949,1,2,0,10
2000,0.05702090263366699,1,2,0,10
2100,0.05796408653259277,1,2,0,10
2200,0.052121877670288086,1,2,0,10
2300,0.08830499649047852,1,2,0,10
2400,0.09447383880615234,1,2,0,10
2500,0.09446907043457031,1,2,0,10
2600,0.08525967597961426,1,2,0,10
2700,0.14690589904785156,1,2,0,10
2800,0.07667732238769531,1,2,0,10
2900,0.13509869575500488,1,2,0,10
3000,0.0956583023071289,1,2,0,10
100,0.004593849182128906,1,2,0,10
200,0.006967067718505859,1,2,0,10
300,0.0069158077239990234,1,2,0,10
400,0.008822917938232422,1,2,0,10
500,0.011130094528198242,1,2,0,10
600,0.02509617805480957,1,2,0,10
700,0.019730091094970703,1,2,0,10
800,0.020146846771240234,1,2,0,10
900,0.020345211029052734,1,2,0,10
1000,0.024927854537963867,1,2,0,10
1100,0.027527809143066406,1,2,0,10
1200,0.02884078025817871,1,2,0,10
1300,0.041075944900512695,1,2,0,10
1400,0.03871607780456543,1,2,0,10
1500,0.04351305961608887,1,2,0,10
1600,0.08419394493103027,1,2,0,10
1700,0.055264949798583984,1,2,0,10
1800,0.05250096321105957,1,2,0,10
1900,0.05392098426818848,1,2,0,10
2000,0.04277491569519043,1,2,0,10
2100,0.05678915977478027,1,2,0,10
2200,0.06926989555358887,1,2,0,10
2300,0.0794680118560791,1,2,0,10
2400,0.05565190315246582,1,2,0,10
2500,0.08157801628112793,1,2,0,10
2600,0.07246279716491699,1,2,0,10
2700,0.08997297286987305,1,2,0,10
2800,0.06712508201599121,1,2,0,10
2900,0.09291195869445801,1,2,0,10
3000,0.0898287296295166,1,2,0,10
100,0.005168914794921875,1,2,0,10
200,0.006656169891357422,1,2,0,10
300,0.008861064910888672,1,2,0,10
400,0.009177923202514648,1,2,0,10
500,0.011521100997924805,1,2,0,10
600,0.013170003890991211,1,2,0,10
700,0.014971017837524414,1,2,0,10
800,0.016283273696899414,1,2,0,10
900,0.0191652774810791,1,2,0,10
1000,0.03198885917663574,1,2,0,10
1100,0.038092613220214844,1,2,0,10
1200,0.026269912719726562,1,2,0,10
1300,0.03245806694030762,1,2,0,10
1400,0.03584003448486328,1,2,0,10
1500,0.03552389144897461,1,2,0,10
1600,0.036314964294433594,1,2,0,10
1700,0.04013967514038086,1,2,0,10
1800,0.06465268135070801,1,2,0,10
1900,0.05658388137817383,1,2,0,10
2000,0.05399203300476074,1,2,0,10
2100,0.04764223098754883,1,2,0,10
2200,0.05174398422241211,1,2,0,10
2300,0.08485007286071777,1,2,0,10
2400,0.07256078720092773,1,2,0,10
2500,0.06964898109436035,1,2,0,10
2600,0.07315897941589355,1,2,0,10
2700,0.08034181594848633,1,2,0,10
2800,0.08101916313171387,1,2,0,10
2900,0.08129525184631348,1,2,0,10
3000,0.10057997703552246,1,2,0,10
100,0.008080720901489258,1,2,0,10
200,0.007860898971557617,1,2,0,10
300,0.01101827621459961,1,2,0,10
400,0.013517141342163086,1,2,0,10
500,0.016738176345825195,1,2,0,10
600,0.022663354873657227,1,2,0,10
700,0.015484809875488281,1,2,0,10
800,0.018867015838623047,1,2,0,10
900,0.019337892532348633,1,2,0,10
1000,0.023993968963623047,1,2,0,10
1100,0.030562162399291992,1,2,0,10
1200,0.03723430633544922,1,2,0,10
1300,0.037706851959228516,1,2,0,10
1400,0.04707908630371094,1,2,0,10
1500,0.0489499568939209,1,2,0,10
1600,0.05512499809265137,1,2,0,10
1700,0.04984903335571289,1,2,0,10
1800,0.049420833587646484,1,2,0,10
1900,0.061071157455444336,1,2,0,10
2000,0.0569911003112793,1,2,0,10
2100,0.04969286918640137,1,2,0,10
2200,0.06287503242492676,1,2,0,10
2300,0.09076213836669922,1,2,0,10
2400,0.06733822822570801,1,2,0,10
2500,0.06694483757019043,1,2,0,10
2600,0.08550500869750977,1,2,0,10
2700,0.0836491584777832,1,2,0,10
2800,0.08958911895751953,1,2,0,10
2900,0.08488702774047852,1,2,0,10
3000,0.08536887168884277,1,2,0,10
100,0.005808115005493164,1,2,0,10
200,0.009202957153320312,1,2,0,10
300,0.013429880142211914,1,2,0,10
400,0.009489774703979492,1,2,0,10
500,0.012794971466064453,1,2,0,10
600,0.014150857925415039,1,2,0,10
700,0.013005256652832031,1,2,0,10
800,0.015597105026245117,1,2,0,10
900,0.024414777755737305,1,2,0,10
1000,0.026283979415893555,1,2,0,10
1100,0.02390003204345703,1,2,0,10
1200,0.032408714294433594,1,2,0,10
1300,0.033689022064208984,1,2,0,10
1400,0.033222198486328125,1,2,0,10
1500,0.029355764389038086,1,2,0,10
1600,0.035835981369018555,1,2,0,10
1700,0.04532814025878906,1,2,0,10
1800,0.04547309875488281,1,2,0,10
1900,0.05667924880981445,1,2,0,10
2000,0.04677891731262207,1,2,0,10
2100,0.04867720603942871,1,2,0,10
2200,0.07776212692260742,1,2,0,10
2300,0.11197495460510254,1,2,0,10
2400,0.0979909896850586,1,2,0,10
2500,0.10830187797546387,1,2,0,10
2600,0.08550000190734863,1,2,0,10
2700,0.12789392471313477,1,2,0,10
2800,0.11593174934387207,1,2,0,10
2900,0.09129595756530762,1,2,0,10
3000,0.14248299598693848,1,2,0,10
100,0.005738019943237305,1,2,0,10
200,0.009636163711547852,1,2,0,10
300,0.01295328140258789,1,2,0,10
400,0.01673603057861328,1,2,0,10
500,0.020169973373413086,1,2,0,10
600,0.025040864944458008,1,2,0,10
700,0.023887157440185547,1,2,0,10
800,0.025196075439453125,1,2,0,10
900,0.02204608917236328,1,2,0,10
1000,0.031178712844848633,1,2,0,10
1100,0.029538869857788086,1,2,0,10
1200,0.027804851531982422,1,2,0,10
1300,0.03138089179992676,1,2,0,10
1400,0.05943799018859863,1,2,0,10
1500,0.05739188194274902,1,2,0,10
1600,0.05892491340637207,1,2,0,10
1700,0.04926490783691406,1,2,0,10
1800,0.049581050872802734,1,2,0,10
1900,0.05770111083984375,1,2,0,10
2000,0.0666201114654541,1,2,0,10
2100,0.07308006286621094,1,2,0,10
2200,0.11240792274475098,1,2,0,10
2300,0.07479691505432129,1,2,0,10
2400,0.08385109901428223,1,2,0,10
2500,0.0986480712890625,1,2,0,10
2600,0.0648949146270752,1,2,0,10
2700,0.08814883232116699,1,2,0,10
2800,0.10706400871276855,1,2,0,10
2900,0.08865213394165039,1,2,0,10
3000,0.10699200630187988,1,2,0,10
100,0.00450897216796875,1,2,0,10
200,0.007521867752075195,1,2,0,10
300,0.0077381134033203125,1,2,0,10
400,0.011590957641601562,1,2,0,10
500,0.014577150344848633,1,2,0,10
600,0.0178680419921875,1,2,0,10
700,0.023797988891601562,1,2,0,10
800,0.026571989059448242,1,2,0,10
900,0.022917747497558594,1,2,0,10
1000,0.030241012573242188,1,2,0,10
1100,0.02753305435180664,1,2,0,10
1200,0.03180694580078125,1,2,0,10
1300,0.052813053131103516,1,2,0,10
1400,0.04710197448730469,1,2,0,10
1500,0.04740500450134277,1,2,0,10
1600,0.05810213088989258,1,2,0,10
1700,0.037487030029296875,1,2,0,10
1800,0.06528997421264648,1,2,0,10
1900,0.07653284072875977,1,2,0,10
2000,0.06744885444641113,1,2,0,10
2100,0.05372905731201172,1,2,0,10
2200,0.06706094741821289,1,2,0,10
2300,0.10497593879699707,1,2,0,10
2400,0.0895698070526123,1,2,0,10
2500,0.08434510231018066,1,2,0,10
2600,0.0809030532836914,1,2,0,10
2700,0.09404301643371582,1,2,0,10
2800,0.07671689987182617,1,2,0,10
2900,0.11726593971252441,1,2,0,10
3000,0.11821103096008301,1,2,0,10
100,0.0040760040283203125,1,2,0,10
200,0.0062808990478515625,1,2,0,10
300,0.007032871246337891,1,2,0,10
400,0.008543968200683594,1,2,0,10
500,0.010857105255126953,1,2,0,10
600,0.013697147369384766,1,2,0,10
700,0.014748811721801758,1,2,0,10
800,0.01645517349243164,1,2,0,10
900,0.022520065307617188,1,2,0,10
1000,0.03461790084838867,1,2,0,10
1100,0.03212594985961914,1,2,0,10
1200,0.02859973907470703,1,2,0,10
1300,0.033239126205444336,1,2,0,10
1400,0.03374981880187988,1,2,0,10
1500,0.02947521209716797,1,2,0,10
1600,0.035614967346191406,1,2,0,10
1700,0.03502202033996582,1,2,0,10
1800,0.06123781204223633,1,2,0,10
1900,0.06941676139831543,1,2,0,10
2000,0.06684398651123047,1,2,0,10
2100,0.05583691596984863,1,2,0,10
2200,0.0593721866607666,1,2,0,10
2300,0.08046293258666992,1,2,0,10
2400,0.0652461051940918,1,2,0,10
2500,0.07452583312988281,1,2,0,10
2600,0.0711369514465332,1,2,0,10
2700,0.08172416687011719,1,2,0,10
2800,0.06854796409606934,1,2,0,10
2900,0.09406709671020508,1,2,0,10
3000,0.0979459285736084,1,2,0,10
100,0.005438089370727539,1,2,0,10
200,0.008238077163696289,1,2,0,10
300,0.009168148040771484,1,2,0,10
400,0.009498119354248047,1,2,0,10
500,0.01260685920715332,1,2,0,10
600,0.014014959335327148,1,2,0,10
700,0.01517796516418457,1,2,0,10
800,0.021569013595581055,1,2,0,10
900,0.02490997314453125,1,2,0,10
1000,0.025648832321166992,1,2,0,10
1100,0.030788183212280273,1,2,0,10
1200,0.032876014709472656,1,2,0,10
1300,0.04043126106262207,1,2,0,10
1400,0.03649401664733887,1,2,0,10
1500,0.02946305274963379,1,2,0,10
1600,0.03627586364746094,1,2,0,10
1700,0.04127001762390137,1,2,0,10
1800,0.04707527160644531,1,2,0,10
1900,0.057791948318481445,1,2,0,10
2000,0.048429012298583984,1,2,0,10
2100,0.04466414451599121,1,2,0,10
2200,0.06069207191467285,1,2,0,10
2300,0.07851791381835938,1,2,0,10
2400,0.06132006645202637,1,2,0,10
2500,0.06190896034240723,1,2,0,10
2600,0.07107806205749512,1,2,0,10
2700,0.09000229835510254,1,2,0,10
2800,0.08837199211120605,1,2,0,10
2900,0.08029913902282715,1,2,0,10
3000,0.09430384635925293,1,2,0,10
100,0.007449150085449219,1,2,0,10
200,0.009414911270141602,1,2,0,10
300,0.012026786804199219,1,2,0,10
400,0.01382589340209961,1,2,0,10
500,0.018939971923828125,1,2,0,10
600,0.02192997932434082,1,2,0,10
700,0.02061319351196289,1,2,0,10
800,0.024670839309692383,1,2,0,10
900,0.027508020401000977,1,2,0,10
1000,0.031617164611816406,1,2,0,10
1100,0.03579068183898926,1,2,0,10
1200,0.029229164123535156,1,2,0,10
1300,0.052847862243652344,1,2,0,10
1400,0.045989036560058594,1,2,0,10
1500,0.046794891357421875,1,2,0,10
1600,0.051444053649902344,1,2,0,10
1700,0.03463029861450195,1,2,0,10
1800,0.0419309139251709,1,2,0,10
1900,0.07277631759643555,1,2,0,10
2000,0.08246016502380371,1,2,0,10
2100,0.08459877967834473,1,2,0,10
2200,0.07415604591369629,1,2,0,10
2300,0.1081991195678711,1,2,0,10
2400,0.0742180347442627,1,2,0,10
2500,0.07770276069641113,1,2,0,10
2600,0.09067392349243164,1,2,0,10
2700,0.10646390914916992,1,2,0,10
2800,0.07273077964782715,1,2,0,10
2900,0.11321187019348145,1,2,0,10
3000,0.10521388053894043,1,2,0,10
100,0.0039141178131103516,1,2,0,10
200,0.0054929256439208984,1,2,0,10
300,0.0064389705657958984,1,2,0,10
400,0.009136199951171875,1,2,0,10
500,0.010670900344848633,1,2,0,10
600,0.01395106315612793,1,2,0,10
700,0.01683187484741211,1,2,0,10
800,0.02776193618774414,1,2,0,10
900,0.027471065521240234,1,2,0,10
1000,0.027072906494140625,1,2,0,10
1100,0.03594398498535156,1,2,0,10
1200,0.03254103660583496,1,2,0,10
1300,0.037274837493896484,1,2,0,10
1400,0.03126716613769531,1,2,0,10
1500,0.030611038208007812,1,2,0,10
1600,0.042893171310424805,1,2,0,10
1700,0.05696392059326172,1,2,0,10
1800,0.06302785873413086,1,2,0,10
1900,0.06516408920288086,1,2,0,10
2000,0.045397043228149414,1,2,0,10
2100,0.04914999008178711,1,2,0,10
2200,0.07696366310119629,1,2,0,10
2300,0.09694600105285645,1,2,0,10
2400,0.06013202667236328,1,2,0,10
2500,0.08086299896240234,1,2,0,10
2600,0.08786702156066895,1,2,0,10
2700,0.09617900848388672,1,2,0,10
2800,0.08808088302612305,1,2,0,10
2900,0.09957289695739746,1,2,0,10
3000,0.10372090339660645,1,2,0,10
100,0.004462003707885742,1,2,0,10
200,0.006279945373535156,1,2,0,10
300,0.007092952728271484,1,2,0,10
400,0.008193016052246094,1,2,0,10
500,0.014558076858520508,1,2,0,10
600,0.02159905433654785,1,2,0,10
700,0.019590139389038086,1,2,0,10
800,0.017343997955322266,1,2,0,10
900,0.01931595802307129,1,2,0,10
1000,0.02376389503479004,1,2,0,10
1100,0.02559685707092285,1,2,0,10
1200,0.028395891189575195,1,2,0,10
1300,0.025191783905029297,1,2,0,10
1400,0.0279998779296875,1,2,0,10
1500,0.031417131423950195,1,2,0,10
1600,0.04640007019042969,1,2,0,10
1700,0.04093289375305176,1,2,0,10
1800,0.0476682186126709,1,2,0,10
1900,0.04689502716064453,1,2,0,10
2000,0.04281902313232422,1,2,0,10
2100,0.05841684341430664,1,2,0,10
2200,0.05689668655395508,1,2,0,10
2300,0.07672286033630371,1,2,0,10
2400,0.054146766662597656,1,2,0,10
2500,0.07420587539672852,1,2,0,10
2600,0.0680398941040039,1,2,0,10
2700,0.07518815994262695,1,2,0,10
2800,0.0706472396850586,1,2,0,10
2900,0.1013481616973877,1,2,0,10
3000,0.09519314765930176,1,2,0,10
100,0.0037810802459716797,1,2,0,10
200,0.005407810211181641,1,2,0,10
300,0.007804155349731445,1,2,0,10
400,0.008408069610595703,1,2,0,10
500,0.012272834777832031,1,2,0,10
600,0.012644767761230469,1,2,0,10
700,0.014290094375610352,1,2,0,10
800,0.0232851505279541,1,2,0,10
900,0.027863025665283203,1,2,0,10
1000,0.025277137756347656,1,2,0,10
1100,0.026249170303344727,1,2,0,10
1200,0.02901625633239746,1,2,0,10
